가성진,딱 너 같은 딸,mbc,2015-05-18,13.9,달래네 집,kbs2,2004-05-17,,언제나 두근두근,kbs2,2002-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강성진,우리 집 꿀단지,kbs1,2015-11-02,30,지성이면 감천,kbs1,2013-04-29,28.4,다 줄거야,kbs2,2009-10-12,17.2,드라마시티 - 늙은 양아치의 노래,kbs2,2007-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강윤경,트로트의 연인,kbs2,2014-06-23,9.2,망설이지마,sbs,2009-10-05,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하명희,청춘기록,tvn,2020-09-07,7.6,사랑의 온도,sbs,2017-09-18,11.2,닥터스,sbs,2016-06-20,21.3,상류사회,sbs,2015-06-08,10.1,따뜻한 말 한마디,sbs,2013-12-02,11.3,우리가 결혼할 수 있을까,jtbc,2012-10-29,2.6,부부클리닉 사랑과 전쟁 1,kbs2,1999-10-22,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하무수,드라마 스페셜 - 딸기 아이스크림,kbs2,2011-09-18,4.5,드라마 스페셜 - 비밀의 화원,kbs2,2010-07-17,,드라마시티 - 그녀들의 동행,kbs2,2007-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하청옥,당신은 너무합니다,mbc,2017-03-04,19.4,여자를 울려,mbc,2015-04-18,25.5,금 나와라 뚝딱!,mbc,2013-04-06,22.7,호박꽃 순정,sbs,2010-11-15,17.1,천하일색 박정금,mbc,2008-02-02,21.5,나도야 간다,sbs,2006-05-19,20,작은 아씨들,sbs,2004-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한상운,WATCHER (왓쳐),ocn,2019-07-06,6.6,굿와이프,tvn,2016-07-08,6.2,스파이,kbs2,2015-01-09,8.5,드라마 스페셜 - 아트,kbs2,2012-09-16,1.7,드라마 스페셜 - 습지생태보고서,kbs2,2012-06-03,2.8,드라마 스페셜 - 아내가 사라졌다,kbs2,2011-11-27,5.9,드라마 스페셜 연작시리즈 - 완벽한 스파이,kbs2,2011-05-08,4,드라마 스페셜 - 텍사스 안타,kbs2,2010-10-23,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한설희,막돼먹은 영애씨 시즌16,tvn,2017-12-04,3.6,막돼먹은 영애씨 시즌15,tvn,2016-10-31,3.9,막돼먹은 영애씨 시즌14,tvn,2015-08-10,3.5,막돼먹은 영애씨 시즌13,tvn,2014-03-27,2.4,막돼먹은 영애씨 시즌12,tvn,2013-07-18,1.9,막돼먹은 영애씨 시즌11,tvn,2012-11-29,1.9,막돼먹은 영애씨 시즌10,tvn,2012-04-13,1.6,막돼먹은 영애씨 시즌9,tvn,2011-09-09,1.7,몽땅 내 사랑,mbc,2010-11-08,14.4,세 남자,tvn,2009-07-18,,태희혜교지현이,mbc,2009-03-02,14,막돼먹은 영애씨 시즌4,tvn,2008-09-05,,막돼먹은 영애씨 시즌3,tvn,2008-03-07,,막돼먹은 영애씨 시즌2,tvn,2007-09-07,,막돼먹은 영애씨 시즌1,tvn,2007-04-20,,"안녕, 프란체스카 시즌3",mbc,2005-09-05,8,슬픈연가,mbc,2005-01-05,,압구정 종갓집,sbs,2003-11-03,,대박가족,sbs,2002-02-25,,세 친구,mbc,2000-02-14,,점프,mbc,1999-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한승운,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한정훈,국민 여러분!,kbs2,2019-04-01,8.4,나쁜 녀석들 : 악의 도시,ocn,2017-12-16,4.8,38 사기동대,ocn,2016-06-17,4.6,나쁜 녀석들,ocn,2014-10-04,4.1,뱀파이어 검사 시즌2,ocn,2012-09-09,,뱀파이어 검사 시즌1,ocn,2011-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한준영,판다양과 고슴도치,채널a,2012-08-18,0.3,"괜찮아, 아빠딸",sbs,2010-11-22,11,아내와 여자,kbs2,2008-10-20,13.1,연인이여,sbs,2007-03-30,13.8,다이아몬드의 눈물,sbs,2005-09-23,,백수탈출,sbs,2003-04-26,,여자는 왜?,kbs2,2001-11-07,,나는 그녀가 좋다,kbs2,2000-01-03,,그녀의 선택,sbs,1999-05-24,,7인의 신부,sbs,1998-08-17,,여자,sbs,1997-04-07,,남자 대탐험,sbs,1996-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한지훈,달이 뜨는 강,방송사 미확정,2021,,99억의 여자,kbs2,2019-12-04,11.6,불야성,mbc,2016-11-21,6.6,라스트,jtbc,2015-07-24,2.2,유혹,sbs,2014-07-14,11.3,닥터 진,mbc,2012-05-26,14.5,로드 넘버원,mbc,2010-06-23,9.2,개와 늑대의 시간,mbc,2007-07-18,17.5,카이스트,sbs,1999-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한희정,일단 뜨겁게 청소하라,jtbc,2018-11-26,3.6,TV소설 내 마음의 꽃비,kbs2,2016-02-29,16.4,조선총잡이,kbs2,2014-06-25,12.8,드라마 스페셜 연작시리즈 - 국회의원 정치성 실종사건,kbs2,2012-04-22,5,드라마 스페셜 - 기쁜 우리 젊은 날,kbs2,2011-08-28,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
허선희,시크릿 부티크,sbs,2019-09-18,6,인생 추적자 이재구,sbs,2015-02-21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
허성혜,내일 그대와,tvn,2017-02-03,3.9,태양은 가득히,kbs2,2014-02-17,5.2,드라마 스페셜 - 휴먼 카지노,kbs2,2011-09-25,3.6,드라마 스페셜 - 큐피드 팩토리,kbs2,2011-07-31,3.5,드라마 스페셜 연작시리즈 - 헤어쇼,kbs2,2011-04-10,5,드라마 스페셜 - 가족의 비밀,kbs2,2010-10-30,,드라마 스페셜 - 마음을 자르다,kbs2,2010-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
허숙,사랑하기 좋은날,sbs,2007-04-23,15,꽃보다 여자,sbs,2005-04-22,,그래도 사랑해,sbs,2001-01-16,,약속,sbs,1999-04-12,,엄마의 딸,sbs,1998-03-23,,사랑의 찬가,sbs,1995-07-10,,겨울새,sbs,1992-05-18,,TV 손자병법,kbs2,1987-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
허승민,사생결단 로맨스,mbc,2018-07-23,4.1,위대한 이야기,tv조선,2015-03-15,1.6,파랑새는 있다,tv조선,2014-01-31,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
허인무,내 남자의 비밀,kbs2,2017-09-18,21.8,천상의 약속,kbs2,2016-02-01,21.3,천국의 눈물,mbn,2014-10-11,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
허지영,TV소설 꽃피어라 달순아,kbs2,2017-08-14,12,닥터 프로스트,ocn,2014-11-23,1.8,드라마 스페셜 - 곡비,kbs2,2014-03-09,3.8,강력반,kbs2,2011-03-07,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현고운,인연 만들기,mbc,2009-10-10,9,1%의 어떤 것,mbc,2003-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍미란,호텔 델루나,tvn,2019-07-13,12,화유기,tvn,2017-12-23,6.9,맨도롱 또똣,mbc,2015-05-13,8.8,주군의 태양,sbs,2013-08-07,21.8,빅,kbs2,2012-06-04,11.1,최고의 사랑,mbc,2011-05-04,21,내 여자친구는 구미호,sbs,2010-08-11,19.9,미남이시네요,sbs,2009-10-07,10.9,쾌도 홍길동,kbs2,2008-01-02,16.9,환상의 커플,mbc,2006-10-14,21.4,마이걸,sbs,2005-12-14,24,쾌걸춘향,kbs2,2005-01-03,,달려라 울엄마,kbs2,2003-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍보희,하이킥! 짧은 다리의 역습,mbc,2011-09-19,15.5,볼수록 애교만점,mbc,2010-03-22,14,태희혜교지현이,mbc,2009-03-02,14,김치 치즈 스마일,mbc,2007-07-23,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍승현,크리미널마인드,tvn,2017-07-26,4.2,처용 2,ocn,2015-08-23,1.8,처용,ocn,2014-02-09,2.7,조선X파일 기찰비록,tvn,2010-08-20,,열혈장사꾼,kbs2,2009-10-10,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍승희,나쁜사랑,mbc,2019-12-02,6.9,내일도 승리,mbc,2015-11-02,17.4,내 손을 잡아,mbc,2013-10-07,17.4,내사랑 달자씨,sbs,2006-10-05,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍영희,신과의 약속,mbc,2018-11-24,18.4,가족을 지켜라,kbs1,2015-05-11,28.2,사랑은 노래를 타고,kbs1,2013-11-04,31.5,별도 달도 따줄게,kbs1,2012-05-07,31.8,TV소설 아름다운 시절,kbs1,2007-11-12,16.6,산너머 남촌에는 1,kbs1,2007-10-24,16.5,그 여자의 선택,kbs2,2006-05-01,15.8,나는 이혼하지 않는다,kbs2,2003-10-13,,TV소설 인생화보,kbs1,2002-08-05,,TV소설 민들레,kbs1,2000-04-17,,순수,kbs2,1998-08-17,,신부의 방,kbs2,1997-07-07,,컬러 - 너의 뒤에 초록빛 햇살이 (그린),kbs2,1996-06-19,,컬러,kbs2,1996-05-01,,여자가 사랑할 때,kbs2,1996-03-04,,살아남은 자의 슬픔,kbs2,1993-08-25,,촛불처럼 타다,kbs2,1991-10-02,,밀월,kbs2,1991-05-08,,밥상을 차리는 여자,kbs2,1991-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍윤희,심야식당,sbs,2015-07-04,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍자람,베토벤 바이러스,mbc,2008-09-10,19.5,오버 더 레인보우,mbc,2006-07-26,8.9,성장드라마 반올림# 3,kbs2,2006-03-05,7.8,베스트극장 - 태릉선수촌,mbc,2005-10-29,,학교 3,kbs1,2000-03-05,,청소년드라마 나,mbc,1996-08-21,,신세대 보고서 어른들은 몰라요,kbs1,1995-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍정은,호텔 델루나,tvn,2019-07-13,12,화유기,tvn,2017-12-23,6.9,맨도롱 또똣,mbc,2015-05-13,8.8,주군의 태양,sbs,2013-08-07,21.8,빅,kbs2,2012-06-04,11.1,최고의 사랑,mbc,2011-05-04,21,내 여자친구는 구미호,sbs,2010-08-11,19.9,미남이시네요,sbs,2009-10-07,10.9,쾌도 홍길동,kbs2,2008-01-02,16.9,환상의 커플,mbc,2006-10-14,21.4,마이걸,sbs,2005-12-14,24,쾌걸춘향,kbs2,2005-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍진아,마담 앙트완,jtbc,2016-01-22,1.1,미래의 선택,kbs2,2013-10-14,9.7,더킹 투하츠,mbc,2012-03-21,16.5,베토벤 바이러스,mbc,2008-09-10,19.5,오버 더 레인보우,mbc,2006-07-26,8.9,베스트극장 - 태릉선수촌,mbc,2005-10-29,,성장드라마 반올림# 1,kbs2,2003-11-29,,학교 3,kbs1,2000-03-05,,청소년드라마 나,mbc,1996-08-21,,신세대 보고서 어른들은 몰라요,kbs1,1995-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황다은,나의 위험한 아내,mbn,2020-10-05,2.2,부암동 복수자들,tvn,2017-10-11,6.3,"드라마 스페셜 - 걱정마세요, 귀신입니다",kbs2,2012-07-15,3.9,일단뛰어,kbs2,2006-11-23,6.5,봄의 왈츠,kbs2,2006-03-06,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황민아,드라마 스페셜 - 오월의 멜로,kbs2,2012-12-09,4.3,드라마 스페셜 - 리메모리,kbs2,2012-06-24,3.1,영도다리를 건너다,kbs2,2011-02-04,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황성구,떼루아,sbs,2008-12-01,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황순영,위대한 조강지처,mbc,2015-06-15,16.1,뻐꾸기 둥지,kbs2,2014-06-03,23.6,루비반지,kbs2,2013-08-19,24.6,TV소설 순옥이,kbs1,2006-11-06,21.4,스타트,kbs2,1996-10-05,,사랑이 꽃피는 교실,kbs1,1994-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황은경,디데이,jtbc,2015-09-18,1.9,해운대 연인들,kbs2,2012-08-06,12.1,시티헌터,sbs,2011-05-25,19.9,대물,sbs,2010-10-06,28.3,뉴하트,mbc,2007-12-12,32,전원일기,mbc,1980-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황은오,"북만벌, 칼을 가는 나그네 - 백야 김좌진 장군",sbs,2011-08-12,,스파크,ebs1,2009-02-23,,에일리언 샘,투니버스,2006-01-12,,환경전사 젠타포스,ebs1,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황조윤,리치맨,드라맥스,2018-05-09,1.9,일년에 열두남자,tvn,2012-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황주하,바람이 분다,jtbc,2019-05-27,5.7,미세스 캅 2,sbs,2016-03-05,11.1,미세스 캅,sbs,2015-08-03,15.8,내게 거짓말을 해봐,sbs,2011-05-09,10.5,스포트라이트,mbc,2008-05-14,13.2,해신,kbs2,2004-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황진영,역적 : 백성을 훔친 도적,mbc,2017-01-30,14.4,"제왕의 딸, 수백향",mbc,2013-09-30,11.8,절정,mbc,2011-08-15,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
